D_loss,G_loss
0.01516,7.14
0.005499,7.304
0.006502,7.094
0.009513,6.989
0.01068,7.143
0.01084,7.142
0.01297,7.233
0.008349,7.402
0.01467,7.414
0.006784,7.381
0.01476,7.122
0.007337,7.331
0.006877,7.284
0.007367,7.429
0.004573,7.616
0.007865,6.904
0.005932,7.448
0.01343,7.096
0.009749,6.967
0.00896,6.991
0.008506,6.852
0.01486,7.017
0.01273,7.028
0.02223,6.92
0.01298,7.328
0.007569,7.205
0.01182,7.311
0.006539,7.449
0.006958,7.24
0.009332,7.63
0.004846,7.343
0.0144,7.539
0.006297,7.353
0.01068,6.818
0.0106,7.201
0.007825,6.819
0.01089,6.773
0.01073,6.939
0.0113,6.236
0.01022,6.345
0.01191,6.535
0.01143,6.618
0.008421,6.562
0.01308,6.606
0.008172,6.853
0.0113,7.052
0.009936,6.829
0.009808,6.817
0.01464,6.69
0.0101,6.467
0.00983,6.67
0.007575,6.502
0.01054,6.399
0.008512,6.359
0.009192,6.533
0.009216,6.557
0.006922,6.864
0.007143,6.964
0.01041,6.804
0.005548,7.142
0.006501,6.991
0.0108,7.032
0.008407,7.226
0.007407,7.058
0.006523,6.827
0.006813,6.911
0.00658,6.713
0.005225,6.763
0.008746,6.805
0.008606,6.651
0.009176,6.892
0.007361,6.643
0.007931,6.628
0.00662,6.489
0.009807,7.016
0.009038,6.89
0.01161,6.967
0.005624,6.781
0.01228,6.56
0.009777,6.709
0.01261,6.627
0.009493,6.467
0.007817,6.519
0.007716,6.748
0.009318,6.595
0.007023,6.42
0.01287,6.566
0.01068,6.613
0.012,6.485
0.01006,6.32
0.009595,6.574
0.0123,6.367
0.02129,6.376
0.03231,6.224
0.01347,6.146
0.01399,6.033
0.01968,5.93
0.01413,5.973
0.01505,6.125
0.02113,6.129
0.01937,6.23
0.009817,6.378
0.01891,6.439
0.01159,6.382
0.01494,6.219
0.008116,6.376
0.009282,6.514
0.01039,6.129
0.018,6.26
0.03166,6.076
0.009697,6.008
0.01347,6.137
0.02006,6.267
0.0105,6.204
0.01633,6.553
0.008347,6.686
0.01213,6.943
0.008718,7.059
0.03165,6.854
0.01046,6.424
0.01056,6.563
0.01705,6.163
0.01141,5.968
0.0119,5.88
0.01155,5.664
0.01583,6.007
0.0107,6.197
0.01404,6.312
0.01653,6.373
0.016,6.579
0.01125,6.411
0.01207,6.549
0.01048,6.479
0.01379,6.346
0.0161,6.162
0.01489,6.193
0.01825,6.17
0.02698,5.785
0.02098,5.779
0.02819,5.447
0.01698,5.388
0.02313,5.615
0.0134,5.856
0.0134,6.178
0.01049,6.504
0.007978,6.952
0.01731,6.907
0.01311,6.774
0.01053,6.864
0.004714,6.73
0.01099,6.59
0.01748,6.235
0.01321,6.06
0.01977,5.935
0.02163,5.659
0.02812,5.751
0.02496,5.848
0.02093,5.935
0.02929,5.913
0.02096,6.666
0.02587,6.44
0.01734,6.368
0.01643,6.421
0.02231,6.454
0.0215,5.819
0.02585,5.758
0.01733,5.659
0.05168,5.422
0.08001,4.903
0.04286,5.058
0.04511,5.172
0.0529,6.326
0.02496,6.692
0.06064,6.681
0.02164,6.609
0.05419,5.947
0.03126,5.42
0.05193,4.727
0.0372,4.752
0.07653,5.182
0.04333,6.103
0.0394,6.828
0.01894,6.823
0.07705,6.659
0.05394,6.107
0.06481,5.35
0.04922,4.633
0.06156,4.628
0.06431,5.275
0.04188,6.255
0.03718,6.579
0.075,6.639
0.03494,6.07
0.05207,5.867
0.04938,5.651
0.0452,5.578
0.06848,5.709
0.05734,6.072
0.07236,6.088
0.06171,5.867
0.06258,5.8
0.1014,5.588
0.07527,5.549
0.08399,6.03
0.09076,5.587
0.09733,5.451
0.1705,4.835
0.1094,5.23
0.1004,5.818
0.137,6.007
0.06886,6.012
0.05954,6.007
0.05805,5.429
0.0777,5.045
0.09674,4.947
0.07052,4.862
0.07474,5.238
0.07398,5.74
0.08989,5.875
0.05738,6.097
0.1038,6.145
0.07173,5.435
0.08332,4.94
0.08289,5.173
0.06945,4.912
0.09035,5.223
0.07579,5.656
0.07801,5.948
0.04382,6.235
0.08553,6.186
0.141,5.912
0.08874,5.472
0.1289,5.289
0.07193,5.376
0.06506,5.489
0.0634,5.502
0.08808,5.714
0.07649,5.932
0.07111,5.909
0.07511,5.429
0.08527,5.471
0.03549,5.34
0.06829,5.464
0.06032,5.714
0.07363,5.76
0.05998,5.579
0.07174,5.558
0.07209,5.46
0.1294,5.743
0.09055,5.372
0.0737,5.114
0.09243,5.126
0.0694,5.222
0.09732,5.576
0.09301,5.277
0.06828,5.559
0.1246,5.523
0.1017,5.334
0.1494,5.173
0.07098,4.713
0.1042,5.346
0.1013,5.252
0.07869,5.661
0.1008,6.152
0.05789,5.705
0.1339,5.153
0.1741,4.603
0.09187,4.115
0.1207,4.505
0.1176,4.893
0.1899,5.17
0.08714,5.289
0.07187,5.811
0.0386,5.928
0.1032,5.8
0.09684,5.691
0.1241,5.273
0.1079,4.819
0.09179,4.884
0.08501,4.812
0.07255,5.085
0.104,5.289
0.09089,5.553
0.07431,5.688
0.05396,5.418
0.06986,5.68
0.04865,5.836
0.08546,5.779
0.06002,5.906
0.06296,5.695
0.06131,5.84
0.04069,5.585
0.04683,5.579
0.04702,5.598
0.1468,5.278
0.05754,5.206
0.08681,5.795
0.08292,5.358
0.06028,5.554
0.06782,5.669
0.07088,5.642
0.07685,5.528
0.05796,5.555
0.05626,5.756
0.04442,5.873
0.08034,5.644
0.04675,5.89
0.07177,5.163
0.04153,5.529
0.08347,5.387
0.09458,5.487
0.05829,5.735
0.0571,5.888
0.04117,6.238
0.07217,6.063
0.03399,6.328
0.05248,5.993
0.06934,6.092
0.04709,5.839
0.04186,5.65
0.07935,5.219
0.0632,5.617
0.0753,5.727
0.07043,5.753
0.07539,5.976
0.0348,6.177
0.04074,5.939
0.05117,5.744
0.03599,5.541
0.04664,5.512
0.04211,5.492
0.05202,5.496
0.03792,5.752
0.04195,5.692
0.04287,5.792
0.08474,5.465
0.07438,5.729
0.07937,5.653
0.04925,5.733
0.05633,5.908
0.05383,5.914
0.1022,6.145
0.06142,6.081
0.09036,5.837
0.05856,5.432
0.05449,5.475
0.05126,5.367
0.05676,5.429
0.08062,5.348
0.05961,5.895
0.05796,6.292
0.1073,6.125
0.04629,6.063
0.07912,5.852
0.122,5.302
0.07201,5.028
0.08164,5.469
0.07158,5.788
0.0605,5.875
0.09371,6.112
0.07784,6.231
0.04454,6.047
0.04339,6.461
0.06924,6.152
0.07064,5.849
0.04975,5.937
0.04659,5.63
0.03293,5.628
0.03639,5.901
0.0286,6.688
0.03019,6.492
0.04591,6.654
0.03579,6.532
0.03942,6.564
0.07309,6.339
0.07244,6.118
0.04438,5.743
0.04914,5.544
0.04325,5.768
0.06348,5.731
0.05999,5.848
0.03832,6.23
0.03053,6.463
0.02329,6.541
0.0211,6.646
0.03855,6.632
0.02566,6.386
0.03798,6.478
0.03648,5.964
0.02614,5.741
0.04139,5.434
0.03531,5.673
0.0281,5.976
0.02111,6.092
0.03092,6.207
0.03109,6.094
0.02236,6.332
0.02337,6.177
0.04021,5.992
0.08045,5.826
0.02587,5.686
0.03445,5.517
0.03979,5.739
0.01771,5.721
0.02341,5.672
0.01938,6.083
0.02385,6.367
0.01357,6.705
0.01805,6.683
0.02131,7.064
0.0164,7.081
0.02439,6.692
0.02933,6.733
0.01907,6.226
0.0164,6.411
0.01267,5.961
0.01397,5.926
0.01168,5.957
0.01638,6.123
0.01939,6.382
0.01244,6.566
0.01842,6.855
0.01042,6.995
0.01979,6.631
0.02043,6.406
0.01697,6.672
0.0227,6.583
0.009829,6.423
0.01596,6.211
0.01349,6.099
0.01454,6.301
0.01204,6.271
0.01084,6.167
0.01795,6.17
0.01517,6.109
0.01943,6.087
0.01612,6.157
0.01623,6.269
0.01482,6.47
0.01086,6.159
0.01832,6.492
0.0158,6.243
0.016,6.478
0.01656,6.182
0.009399,5.989
0.0208,6.059
0.0133,5.781
0.0168,5.871
0.0183,5.999
0.03395,6.077
0.02835,5.998
0.01948,5.887
0.0135,6.029
0.019,5.772
0.01312,5.772
0.01318,6.08
0.01246,6.298
0.01092,6.468
0.01024,6.639
0.008814,6.563
0.009436,6.717
0.009751,6.816
0.01239,6.767
0.009693,6.577
0.009942,6.568
0.008621,6.4
0.01033,6.333
0.01351,6.205
0.01302,6.083
0.01401,6.154
0.01061,6.264
0.01339,5.968
0.01206,6.091
0.01667,6.176
0.01334,6.258
0.02033,6.653
0.02905,6.273
0.03623,6.378
0.02982,6.039
0.01854,6.112
0.02967,6.162
0.02073,6.096
0.05188,6.335
0.02833,6.618
0.01503,6.582
0.02587,6.759
0.02205,6.602
0.02422,6.756
0.02204,6.51
0.03044,6.518
0.0266,6.115
0.02101,6.246
0.02873,6.405
0.02677,5.977
0.03169,6.095
0.02717,6.015
0.02966,6.22
0.04882,6.2
0.03201,6.296
0.02811,6.282
0.04466,6.586
0.02571,6.438
0.03476,6.63
0.04214,6.382
0.02359,6.276
0.02693,5.965
0.0283,5.755
0.03864,5.913
0.03004,5.424
0.03415,5.771
0.04154,5.695
0.06077,6.026
0.0601,6.224
0.04151,6.549
0.04831,6.43
0.06011,6.662
0.05415,6.228
0.07489,5.902
0.0884,5.395
0.06053,5.263
0.07192,5.7
0.06882,5.921
0.04943,6.573
0.04358,6.435
0.02486,7.037
0.05181,6.766
0.03473,6.43
0.02768,6.133
0.04157,5.874
0.02829,5.831
0.02874,5.724
0.0279,5.727
0.02794,5.7
0.0263,5.878
0.03584,6.21
0.02702,6.062
0.0184,6.282
0.01398,6.416
0.03043,6.418
0.04361,6.615
0.02847,6.374
0.03062,6.348
0.02323,6.198
0.02471,6.32
0.02899,6.172
0.04253,5.998
0.02894,5.983
0.03529,5.628
0.02179,5.844
0.0399,5.742
0.02654,5.961
0.03665,5.975
0.02482,5.955
0.03517,5.99
0.02908,5.861
0.02704,5.539
0.0269,5.244
0.02639,5.461
0.03985,5.246
0.03248,5.264
0.04124,5.387
0.03144,5.4
0.02732,5.334
0.02363,5.592
0.03458,5.69
0.02865,5.577
0.02741,5.494
0.02992,5.461
0.03134,5.579
0.02346,5.242
0.03219,5.295
0.03532,5.21
0.03092,5.28
0.03356,5.239
0.02969,5.063
0.03487,5.224
0.02904,5.245
0.04559,5.387
0.05493,5.169
0.04024,5.015
0.04985,4.706
0.06687,4.535
0.05538,4.528
0.08056,4.309
0.06419,4.342
0.07594,4.278
0.1031,4.278
0.05198,4.504
0.07695,4.544
0.08091,4.643
0.09543,4.503
0.06319,4.449
0.07898,4.373
0.08125,4.26
0.08051,4.169
0.09183,4.41
0.09249,4.436
0.08782,4.532
0.1228,4.566
0.07838,4.264
0.07616,4.153
0.1231,4.107
0.1253,4.083
0.1157,4.161
0.1151,4.446
0.139,4.753
0.1446,4.564
0.1605,4.186
0.1638,3.711
0.1784,3.463
0.1668,4.27
0.2084,4.792
0.177,4.434
0.1771,4.404
0.2665,3.7
0.2285,3.81
0.2192,4.033
0.3118,4.362
0.2294,4.366
0.1914,4.605
0.198,4.056
0.1826,4.413
0.1792,5.213
0.1461,5.277
0.1765,5.123
0.1269,4.834
0.1039,4.805
0.1297,4.545
0.1389,4.868
0.1562,5.004
0.1518,4.965
0.102,5.154
0.1398,5.233
0.1266,4.928
0.1555,4.759
0.2169,4.186
0.1773,4.625
0.1644,4.58
0.1649,4.401
0.1107,4.598
0.165,4.461
0.1465,4.407
0.1567,4.469
0.1647,4.35
0.1639,4.47
0.1329,4.552
0.1688,4.221
0.1873,4.08
0.266,4.179
0.1173,4.332
0.1138,4.386
0.165,4.471
0.09746,4.391
0.06828,4.482
0.1311,4.458
0.1791,4.079
0.2221,3.561
0.1684,3.504
0.1519,4.069
0.1316,4.607
0.1132,4.878
0.2252,4.573
0.1494,4.378
0.2149,3.532
0.127,3.438
0.1429,3.668
0.1685,4.088
0.12,4.964
0.09376,5.525
0.07329,5.826
0.1127,5.691
0.1167,4.932
0.09664,4.475
0.1059,3.946
0.1164,3.567
0.1282,3.955
0.1443,4.118
0.09773,4.721
0.1258,4.905
0.1857,4.999
0.1425,4.965
0.09897,4.548
0.1176,4.288
0.1409,4.195
0.116,4.095
0.1556,4.475
0.1443,4.24
0.1592,4.009
0.1379,3.764
0.1692,3.959
0.1404,4.159
0.1566,4.186
0.1791,4.202
0.1448,4.157
0.1604,4.207
0.1536,4.115
0.2358,4.221
0.1386,4.1
0.1203,4.211
0.1508,4.353
0.1015,4.232
0.1223,4.551
0.1097,4.567
0.1484,4.678
0.08869,4.948
0.094,4.593
0.0971,4.712
0.07965,4.499
0.08766,4.5
0.08135,4.247
0.1044,4.435
0.1149,4.678
0.1603,4.626
0.1268,4.303
0.1459,4.121
0.1174,4.502
0.1538,4.352
0.1773,4.508
0.1304,4.329
0.141,4.392
0.1503,4.684
0.1426,4.477
0.137,4.655
0.1403,4.608
0.1623,4.123
0.1067,4.087
0.1702,4.299
0.2028,4.005
0.1178,4.432
0.1587,4.196
0.1812,4.264
0.1701,4.045
0.1198,4.257
0.2169,4.15
0.1866,4.078
0.189,4.11
0.1538,3.948
0.1134,4.362
0.1453,4.289
0.121,4.363
0.1588,4.247
0.1491,4.134
0.1191,4.198
0.1106,4.204
0.1448,4.19
0.1225,3.989
0.1045,4.405
0.1062,4.464
0.1086,4.319
0.09587,4.466
0.1569,4.512
0.08377,4.444
0.1454,4.473
0.1038,4.66
0.1097,4.522
0.1263,4.63
0.07969,4.714
0.0725,5.005
0.04615,5.139
0.05867,5.204
0.1099,5.385
0.05246,5.127
0.1159,4.8
0.08451,4.683
0.08589,4.69
0.1307,4.463
0.09006,4.452
0.1546,4.439
0.07586,4.655
0.05416,5.087
0.07207,4.987
0.08151,5.177
0.07122,4.939
0.07477,5.268
0.05107,5.097
0.1103,4.924
0.1136,4.741
0.08661,4.639
0.09305,4.524
0.07719,4.856
0.07691,4.744
0.08076,5.334
0.07724,5.521
0.06765,5.698
0.04513,5.858
0.1074,5.593
0.05154,5.513
0.04088,5.184
0.05238,4.963
0.06597,4.905
0.06905,4.657
0.05656,4.778
0.07995,4.823
0.08118,4.88
0.06953,5.597
0.1123,5.211
0.1037,5.29
0.03301,5.438
0.03705,5.366
0.03488,5.58
0.07079,5.098
0.05745,5.516
0.03583,5.549
0.02856,5.627
0.03787,5.593
0.04473,5.998
0.08331,5.561
0.05484,5.516
0.02982,5.066
0.05945,5.523
0.04816,5.571
0.04089,5.192
0.0391,5.485
0.1,5.596
0.05514,5.401
0.06554,5.488
0.03824,5.368
0.03615,5.855
0.06552,5.835
0.05338,5.316
0.06737,5.391
0.03578,5.241
0.06624,5.608
0.04759,5.485
0.04331,5.55
0.04744,5.866
0.0569,5.749
0.03922,5.549
0.04968,5.456
0.04951,5.295
0.07092,5.072
0.04997,5.47
0.07749,5.003
0.07891,5.343
0.04063,5.364
0.06197,5.308
0.06044,5.203
0.06742,5.392
0.06457,5.207
0.07573,5.213
0.03626,5.007
0.05377,4.932
0.04395,5.139
0.07283,5.335
0.06176,5.259
0.05904,5.235
0.04502,4.99
0.05553,5.228
0.05549,5.278
0.03677,5.349
0.0436,5.601
0.1036,5.44
0.04735,5.29
0.05403,5.039
0.05223,5.241
0.04861,4.831
0.06147,4.883
0.08857,4.873
0.05038,4.925
0.06087,5.006
0.09755,4.962
0.05039,4.909
0.07844,5.111
0.07011,5.442
0.04245,5.696
0.0537,5.78
0.05235,5.689
0.0579,5.677
0.06381,5.102
0.03542,4.919
0.06873,4.821
0.08621,4.995
0.08397,5.193
0.03734,5.256
0.05334,5.363
0.03728,5.357
0.05567,5.731
0.04799,5.584
0.09071,5.385
0.03641,5.327
0.05829,5.074
0.05958,5.203
0.1044,5.183
0.1033,5.002
0.06863,5.235
0.0945,5.055
0.04383,5.441
0.05504,5.245
0.04027,5.714
0.05646,5.681
0.04017,5.74
0.08278,5.901
0.07588,5.68
0.06802,5.609
0.04296,5.694
0.03792,5.74
0.06016,5.675
0.04768,5.797
0.04025,5.681
0.04232,5.703
0.04929,5.226
0.04051,5.407
0.05122,5.58
0.04436,5.532
0.05352,5.137
0.04671,5.268
0.04248,5.066
0.03889,5.033
0.06451,5.149
0.03431,5.042
0.08787,5.346
0.0444,5.012
0.04658,5.146
0.03493,5.243
0.02555,5.295
0.04911,5.523
0.02264,5.319
0.03477,5.594
0.02588,5.504
0.01455,5.586
0.02369,5.621
0.01525,5.524
0.03534,5.768
0.01541,5.613
0.01476,5.533
0.01796,5.541
0.01699,5.382
0.0207,5.51
0.02823,5.281
0.01654,5.343
0.02825,5.27
0.01713,5.173
0.02203,5.452
0.03157,5.439
0.02813,5.268
0.03021,5.333
0.04225,5.247
0.03807,5.141
0.03782,5.044
0.02544,5.18
0.03346,4.99
0.0446,4.792
0.047,4.799
0.04313,4.668
0.0521,4.801
0.06134,4.6
0.04798,4.506
0.04572,4.697
0.04976,4.712
0.0513,4.976
0.06308,4.987
0.05129,4.89
0.04692,4.818
0.05678,4.981
0.07341,4.643
0.06166,4.376
0.06675,4.689
0.06446,4.435
0.0598,4.59
0.06479,4.534
0.05895,4.758
0.09796,4.872
0.09102,4.513
0.06829,4.205
0.09015,4.139
0.09501,4.315
0.08335,4.434
0.06993,4.468
0.09719,4.531
0.0922,4.582
0.1206,4.706
0.1026,4.376
0.1112,3.861
0.09539,4.16
0.1412,4.093
0.1287,4.341
0.1375,4.269
0.1623,4.237
0.1805,3.871
0.1516,3.754
0.09457,3.679
0.09882,3.701
0.1137,4.03
0.1419,4.335
0.132,4.436
0.1315,4.148
0.1124,3.977
0.0904,3.955
0.1183,3.866
0.1324,3.726
0.1208,3.781
0.1316,3.874
0.111,4.045
0.117,4.337
0.062,4.314
0.1238,4.164
0.1381,4.08
0.08391,4.073
0.1275,3.863
0.1154,3.958
0.07144,3.97
0.1076,4.145
0.09235,4.587
0.08701,4.538
0.1572,4.428
0.1214,4.213
0.1469,4.186
0.09788,4.05
0.08709,4.316
0.08737,4.654
0.1061,5.011
0.06893,5.352
0.05161,5.492
0.05494,5.727
0.06622,5.725
0.05598,5.369
0.06393,5.331
0.08532,4.898
0.05574,4.469
0.08049,4.08
0.0476,4.105
0.07276,4.595
0.07579,5.041
0.02603,5.613
0.03616,5.96
0.02937,6.089
0.07095,6.32
0.1084,5.735
0.06953,5.092
0.05786,4.716
0.09072,4.046
0.08917,3.938
0.07689,4.15
0.05708,4.456
0.07045,4.872
0.08797,4.904
0.06603,4.962
0.05197,4.735
0.0759,4.839
0.1684,4.559
0.1368,3.92
0.1197,3.971
0.1333,3.973
0.143,4.368
0.1566,4.735
0.09843,4.947
0.1462,4.579
0.1921,4.334
0.1455,3.838
0.1666,3.899
0.125,4.395
0.1242,4.769
0.2743,4.191
0.1917,3.932
0.3344,3.447
0.1524,3.448
0.2435,3.774
0.2176,4.854
0.2588,4.799
0.2843,4.145
0.2365,3.602
0.194,3.193
0.258,3.268
0.3197,3.358
0.2739,3.757
0.2142,4.267
0.1768,4.616
0.1995,4.774
0.237,4.518
0.2004,4.156
0.2085,3.271
0.2452,3.364
0.2458,4.036
0.231,4.802
0.3495,4.565
0.2155,4.243
0.237,3.874
0.2109,3.969
0.271,4.13
0.2473,4.084
0.2076,4.568
0.1858,4.671
0.3258,4.479
0.2237,4.127
0.3227,3.513
0.1921,3.33
0.1843,4.051
0.1762,4.897
0.2534,4.454
0.142,4.77
0.2016,4.364
0.141,4.32
0.1372,4.313
0.1231,4.321
0.1821,4.767
0.1416,4.967
0.1602,5.008
0.1314,5.038
0.06509,4.77
0.0772,4.74
0.1089,4.383
0.09972,4.462
0.07971,4.526
0.1205,4.551
0.07838,4.758
0.08453,5.024
0.07549,5.394
0.118,4.916
0.07808,5.022
0.06199,4.997
0.08293,4.894
0.09704,4.815
0.05892,5.123
0.1062,4.814
0.07285,5.019
0.04106,5.128
0.08075,5.027
0.03536,5.052
0.04618,5.51
0.0685,5.243
0.1135,4.971
0.06401,5.029
0.07909,5.386
0.07221,4.971
0.09648,5.134
0.08707,5.253
0.08186,4.851
0.08905,4.991
0.06438,4.849
0.09312,5.041
0.07428,5.077
0.08267,5.138
0.05865,5.11
0.1162,4.714
0.09218,4.554
0.09855,4.782
0.06588,5.023
0.12,4.898
0.09228,4.663
0.1528,5.124
0.1245,4.905
0.151,4.53
0.1666,4.559
0.1918,4.435
0.1035,4.56
0.1432,4.352
0.1736,4.645
0.1426,4.693
0.1138,4.626
0.112,4.806
0.1283,5.093
0.1296,5.102
0.1344,4.362
0.135,4.357
0.1173,3.864
0.09707,3.862
0.1464,4.413
0.1392,4.674
0.1193,4.965
0.1488,5.151
0.08718,5.122
0.163,4.821
0.1286,4.388
0.1383,3.932
0.1217,4.025
0.1796,4.156
0.169,4.296
0.2218,4.424
0.1308,4.455
0.09929,4.585
0.1351,4.691
0.2338,4.494
0.166,3.75
0.1586,4.022
0.2223,4.174
0.1352,4.45
0.1014,4.834
0.1626,5.441
0.1399,5.188
0.09702,5.204
0.1202,4.619
0.07579,4.061
0.1233,3.926
0.08863,4.357
0.1082,4.694
0.05473,4.999
0.05916,5.402
0.06043,5.391
0.07079,5.671
0.04977,5.685
0.03911,5.483
0.06413,5.49
0.03414,5.143
0.04716,5.111
0.06875,5.163
0.04029,4.812
0.05455,5.287
0.04029,5.369
0.0637,5.544
0.0413,5.749
0.07432,5.589
0.0431,5.363
0.04111,5.352
0.1468,4.934
0.06024,4.478
0.0924,4.387
0.1174,4.798
0.08389,4.551
0.1273,4.81
0.07606,5.238
0.1041,5.364
0.1089,5.29
0.0868,4.878
0.08518,4.667
0.1158,4.426
0.1244,4.491
0.07372,4.507
0.102,4.819
0.136,4.759
0.07221,4.926
0.05928,5.2
0.1095,5.083
0.07645,5.265
0.08455,4.822
0.06606,4.951
0.07934,4.619
0.069,4.421
0.09348,4.393
0.07584,4.525
0.05492,4.744
0.1029,4.866
0.1074,5.038
0.1225,5.131
0.06012,5.171
0.04482,5.04
0.09579,4.919
0.1084,4.712
0.1209,4.496
0.1137,4.094
0.09324,4.256
0.0753,4.433
0.06049,4.813
0.1164,4.867
0.12,5.037
0.1154,5.156
0.1308,4.868
0.1076,4.578
0.1119,4.595
0.1086,4.654
0.1448,4.766
0.1481,4.458
0.1253,5.059
0.1072,5.273
0.1322,5.286
0.1002,5.133
0.147,4.807
0.1561,4.129
0.1199,4.376
0.2057,4.49
0.1062,4.933
0.1252,5.301
0.1356,5.271
0.1532,5.133
0.1522,5.022
0.08636,5.318
0.18,4.918
0.1787,4.887
0.08657,5.241
0.1005,5.586
0.1109,5.423
0.08146,5.511
0.1078,5.434
0.04638,5.652
0.08764,5.184
0.06685,5.038
0.09389,5.055
0.05979,5.248
0.06861,5.334
0.08529,5.668
0.0533,5.561
0.08452,6.317
0.1115,5.972
0.08154,6.024
0.0434,5.695
0.06519,5.288
0.07961,5.118
0.1106,5.137
0.07676,5.359
0.05935,5.065
0.07201,5.37
0.03414,5.732
0.05918,5.845
0.05503,5.561
0.06047,5.751
0.05287,5.939
0.08419,5.487
0.04993,5.484
0.02335,5.374
0.06006,5.223
0.03777,5.12
0.07515,5.197
0.0437,5.102
0.03665,5.202
0.03318,5.611
0.0286,5.731
0.02706,6.117
0.01848,5.886
0.02339,6.138
0.05711,6.131
0.03227,5.795
0.0246,5.691
0.0407,5.31
0.06226,5.215
0.09975,4.818
0.06528,4.775
0.0877,4.911
0.04774,5.067
0.06228,5.196
0.07891,5.166
0.1242,4.945
0.06308,5.105
0.06058,4.853
0.04368,4.618
0.06539,4.666
0.1119,4.529
0.071,4.492
0.06777,4.605
0.08573,4.796
0.1527,4.665
0.08965,4.871
0.08048,5.001
0.1046,4.93
0.1257,4.783
0.09395,4.46
0.1318,3.95
0.1138,4.12
0.1076,4.239
0.1076,4.403
0.1284,5.081
0.089,5.019
0.1428,4.788
0.1781,4.288
0.1458,3.834
0.1277,3.904
0.1192,4.252
0.1915,4.672
0.2026,4.929
0.1411,4.743
0.1221,5.155
0.1993,4.644
0.1269,4.194
0.1406,4.323
0.1516,4.228
0.1559,4.683
0.1058,5.029
0.09547,5.272
0.1199,5.155
0.2113,4.789
0.131,4.575
0.175,4.144
0.1403,4.275
0.1149,4.386
0.08834,4.967
0.09167,5.453
0.06481,5.552
0.1225,5.595
0.0718,5.333
0.08753,5.039
0.1055,4.61
0.09812,4.577
0.08931,4.677
0.07224,4.928
0.0722,5.163
0.0914,5.031
0.06076,5.513
0.1026,5.474
0.09044,5.266
0.1443,5.17
0.1506,4.513
0.07501,4.802
0.1679,4.611
0.1018,5.018
0.08625,5.221
0.1127,5.149
0.1286,4.991
0.1022,5.058
0.1514,4.854
0.1208,4.633
0.07742,4.267
0.1339,4.354
0.1131,4.68
0.1383,4.755
0.09602,4.972
0.09833,4.959
0.1772,4.815
0.142,4.608
0.1041,4.108
0.1376,4.027
0.1357,4.001
0.1556,4.29
0.09151,4.601
0.09165,5.311
0.07702,5.451
0.09276,5.613
0.07473,5.481
0.09011,5.342
0.1088,4.968
0.05224,4.72
0.04577,4.468
0.05666,4.51
0.06234,4.338
0.04979,4.572
0.05136,4.86
0.0842,4.915
0.07327,5.052
0.04406,5.149
0.148,5.092
0.04662,4.993
0.04773,4.979
0.08869,4.741
0.09671,4.732
0.09882,4.327
0.07697,4.217
0.09044,4.131
0.1325,4.353
0.1793,4.138
0.1132,4.182
0.1142,4.078
0.1257,4.231
0.08565,4.53
0.1507,4.599
0.1886,4.135
0.1625,3.589
0.1581,3.256
0.1478,3.715
0.1568,3.966
0.1668,4.27
0.1753,4.21
0.2104,4.311
0.1959,3.919
0.2074,3.747
0.216,3.649
0.1841,3.499
0.1813,3.949
0.1537,4.289
0.1429,4.531
0.1654,4.759
0.1386,4.553
0.1156,4.266
0.1492,3.986
0.1173,3.852
0.1489,3.91
0.1459,3.751
0.1042,4.094
0.1193,4.491
0.1331,4.542
0.1306,4.418
0.1467,4.536
0.128,4.283
0.09699,4.144
0.1025,4.199
0.0951,4.484
0.1366,4.588
0.09354,4.765
0.1091,4.928
0.07522,4.76
0.09739,4.482
0.09161,4.75
0.1713,4.469
0.1108,4.339
0.1738,4.107
0.1157,4.189
0.1516,4.405
0.1335,4.639
0.1455,4.182
0.09331,4.619
0.1319,4.414
0.1713,4.455
0.2218,4.119
0.1406,3.942
0.2115,4.254
0.1156,4.252
0.2743,4.259
0.1517,4.252
0.2135,4.252
0.1262,4.169
0.1967,4.217
0.1437,4.317
0.1774,4.581
0.1434,5.007
0.1483,5.17
0.1296,5.281
0.0838,5.074
0.1903,4.967
0.08777,4.69
0.09908,4.504
0.1355,4.439
0.1236,4.064
0.1139,4.398
0.1154,4.788
0.1013,4.663
0.1475,4.841
0.1465,4.965
0.1482,4.727
0.1484,4.674
0.08707,4.256
0.1072,4.618
0.1326,4.492
0.08864,4.325
0.08263,4.781
0.1302,4.535
0.1211,4.62
0.1059,4.709
0.1478,4.904
0.09209,4.562
0.0969,4.767
0.08116,4.705
0.07287,4.78
0.114,5.026
0.09627,5.225
0.06562,5.172
0.09203,5.158
0.05632,5.375
0.08243,5.218
0.09972,5.305
0.1018,5.048
0.09414,4.96
0.06562,4.937
0.08704,5.074
0.1214,4.87
0.05129,4.932
0.07635,5.22
0.1174,4.713
0.07334,5.045
0.08705,4.66
0.08423,4.837
